timestamp,rssi1,rssi2,rssi3,rssi4,linear-x,linear-y,linear-z,rotation-x,rotation-y,rotation-z,rotation-w,,
1.59057E+12,-59,-91,-82,-81,-0.2854,1.1281999,-0.3759,0.057233,-0.090354,-0.842157,0.528518,,
1.59057E+12,-59,-91,-82,-81,-0.2854,1.1281999,-0.3759,0.057233,-0.090354,-0.842157,0.528518,,
1.59057E+12,-59,-91,-82,-81,-0.1977,1.247,-0.39229998,0.055881,-0.089336,-0.840151,0.532016,,
1.59057E+12,-59,-91,-82,-81,-0.1222,1.2306,-0.18509999,0.059071,-0.093135,-0.83818,0.534125,,
1.59057E+12,-59,-91,-82,-81,-0.2519,1.1901,0.1812,0.057713,-0.092276,-0.836186,0.537537,,
1.59057E+12,-59,-91,-82,-81,-0.2367,1.0063,0.62759995,0.059999,-0.094891,-0.834745,0.539069,,
1.59057E+12,-59,-91,-82,-81,-0.2367,1.0063,0.62759995,0.059999,-0.094891,-0.834745,0.539069,,
1.59057E+12,-59,-91,-82,-81,-0.44419998,1.0846,1.3314999,0.058783,-0.095089,-0.832555,0.542543,,
1.59057E+12,-59,-91,-82,-81,-0.3946,1.2659,1.5494,0.061741,-0.098956,-0.830529,0.544624,,
1.59057E+12,-59,-91,-82,-81,0.48029998,0.5144,1.3771,0.060656,-0.100691,-0.827894,0.548427,,
1.59057E+12,-59,-91,-82,-81,0.6774,-0.1662,2.2378,0.056026,-0.102785,-0.828138,0.548162,,
1.59057E+12,-59,-91,-82,-81,0.6774,-0.1662,2.2378,0.056026,-0.102785,-0.828138,0.548162,,
1.59057E+12,-59,-91,-82,-81,0.0796,-0.80979997,3.7340999,0.053151,-0.103287,-0.826699,0.550521,,
1.59057E+12,-59,-91,-82,-81,-0.31419998,-0.94479996,3.1661,0.051011,-0.099648,-0.828041,0.549377,,
1.59057E+12,-59,-91,-82,-81,0.48569998,-0.66639996,1.1984,0.052147,-0.102417,-0.82467,0.553814,,
1.59057E+12,-59,-91,-82,-81,2.1143,-0.4364,0.2906,0.043328,-0.107443,-0.825075,0.553018,,
1.59057E+12,-59,-91,-82,-81,2.1143,-0.4364,0.2906,0.043328,-0.107443,-0.825075,0.553018,,
1.59057E+12,-59,-91,-82,-81,2.6504,-0.9697,1.0837,0.038271,-0.106749,-0.825983,0.552169,,
1.59057E+12,-59,-91,-82,-81,1.2321,-1.9226999,2.8255,0.026266,-0.099892996,-0.831769,0.545428,,
1.59057E+12,-59,-91,-82,-81,0.4883,-2.3876998,3.8241,0.023314,-0.097694,-0.834005,0.542538,,
1.59057E+12,-59,-91,-82,-81,0.81909996,-2.0792,2.8097,0.017304,-0.092574,-0.838402,0.53685397,,
1.59057E+12,-59,-91,-82,-81,0.81909996,-2.0792,2.8097,0.017304,-0.092574,-0.838402,0.53685397,,
1.59057E+12,-59,-91,-82,-81,1.2613,-1.7521,0.49229997,0.019261,-0.094025,-0.839308,0.535116,,
1.59057E+12,-59,-91,-82,-81,0.93539995,-1.5469999,-0.8222,0.013097,-0.092279,-0.843562,0.528881,,
1.59057E+12,-59,-91,-82,-81,0.3032,-1.5620999,-0.727,0.01251,-0.091573,-0.846051,0.525028,,
1.59057E+12,-59,-91,-82,-81,0.3032,-1.5620999,-0.727,0.01251,-0.091573,-0.846051,0.525028,,
1.59057E+12,-59,-91,-82,-81,-0.2742,-1.5001,-0.24309999,0.008683,-0.084499,-0.85076,0.518643,,
1.59057E+12,-59,-91,-82,-81,-0.1583,-1.3348,-0.24039999,0.008162,-0.082386,-0.852733,0.515743,,
1.59057E+12,-59,-91,-82,-81,0.089899994,-0.9564,-0.78459996,0.005851,-0.077936,-0.855643,0.511631,,
1.59057E+12,-59,-91,-82,-81,-0.15089999,-0.6392,-1.1333,0.006505,-0.076052,-0.857211,0.509277,,
1.59057E+12,-59,-91,-82,-81,-0.15089999,-0.6392,-1.1333,0.006505,-0.076052,-0.857211,0.509277,,
1.59057E+12,-59,-91,-82,-81,-0.4698,-0.4368,-1.6116999,0.008373,-0.073276,-0.859084,0.506492,,
1.59057E+12,-59,-91,-82,-81,-0.7937,-0.34199998,-1.9588,0.009048,-0.071817,-0.860448,0.504369,,
1.59057E+12,-59,-91,-82,-81,-0.79139996,-0.2572,-2.2082999,0.012972,-0.069652,-0.861655,0.502524,,
1.59057E+12,-59,-91,-82,-81,-0.66789997,-0.059,-2.2805998,0.013023,-0.068299,-0.862302,0.501597,,
1.59057E+12,-59,-91,-82,-81,-0.66789997,-0.059,-2.2805998,0.013023,-0.068299,-0.862302,0.501597,,
1.59057E+12,-59,-91,-82,-81,-0.5525,0.058,-2.1337,0.016455,-0.067492,-0.862438,0.501372,,
1.59057E+12,-59,-91,-82,-81,-0.4597,0.3069,-2.1194,0.016687,-0.065395,-0.862409,0.501692,,
1.59057E+12,-59,-91,-82,-81,-0.24069999,0.4865,-1.8885,0.020929,-0.06625,-0.861771,0.502516,,
1.59057E+12,-59,-91,-82,-81,-0.085099995,0.6641,-1.8220999,0.021934,-0.065029,-0.86144197,0.503196,,
1.59057E+12,-59,-91,-82,-81,-0.085099995,0.6641,-1.8220999,0.021934,-0.065029,-0.86144197,0.503196,,
1.59057E+12,-59,-91,-82,-81,-0.053999998,0.6185,-2.1699,0.026761,-0.069004,-0.860587,0.503896,,
1.59057E+12,-59,-91,-82,-81,-0.1752,0.6942,-2.3339,0.028441,-0.069346,-0.86081797,0.503362,,
1.59057E+12,-59,-91,-82,-81,-0.1585,0.7599,-2.0528998,0.033868,-0.072779,-0.859851,0.504193,,
1.59057E+12,-59,-91,-82,-81,-0.1585,0.7599,-2.0528998,0.033868,-0.072779,-0.859851,0.504193,,
1.59057E+12,-59,-91,-82,-81,-0.103599995,0.9087,-1.4994,0.035054,-0.070226,-0.859906,0.504381,,
1.59057E+12,-59,-91,-82,-81,-0.0383,0.9521,-0.9812,0.039443,-0.070913,-0.859081,0.505366,,
1.59057E+12,-59,-91,-82,-81,-0.24,1.0278,-0.6635,0.040411,-0.068168,-0.85916,0.505532,,
1.59057E+12,-59,-91,-82,-81,-0.4924,0.97419995,-0.5825,0.046012,-0.069229,-0.857992,0.506891,,
1.59057E+12,-59,-91,-82,-81,-0.4924,0.97419995,-0.5825,0.046012,-0.069229,-0.857992,0.506891,,
1.59057E+12,-59,-91,-82,-81,-0.4617,1.1524999,-0.45009997,0.046682,-0.066956,-0.857064,0.508703,,
1.59057E+12,-59,-91,-82,-81,-0.2676,1.2943,-0.0328,0.052042,-0.068756,-0.855049,0.511326,,
1.59057E+12,-59,-91,-82,-81,-0.12789999,1.3433,0.278,0.052692,-0.06716,-0.853592,0.513899,,
1.59057E+12,-59,-91,-82,-81,-0.0769,1.2145,0.7259,0.056668,-0.070107,-0.851616,0.516355,,
1.59057E+12,-59,-91,-82,-81,-0.0769,1.2145,0.7259,0.056668,-0.070107,-0.851616,0.516355,,
1.59057E+12,-59,-91,-82,-81,-0.18249999,1.3468,1.0428,0.05786,-0.070221,-0.84961,0.519503,,
1.59057E+12,-59,-91,-82,-81,-0.72819996,1.6136999,1.3059,0.064972,-0.073974,-0.846803,0.522713,,
1.59057E+12,-59,-91,-82,-81,-0.7507,1.22,1.0926,0.065886,-0.074004,-0.844552,0.526225,,
1.59057E+12,-59,-91,-82,-81,-1.0177,0.3473,2.3782,0.067166,-0.07318,-0.843826,0.527342,,
1.59057E+12,-59,-91,-82,-81,-1.0177,0.3473,2.3782,0.067166,-0.07318,-0.843826,0.527342,,
1.59057E+12,-59,-91,-82,-81,-1.3666999,-0.528,4.5045,0.062947,-0.072912,-0.841984,0.530832,,
1.59057E+12,-59,-91,-82,-81,-0.6766,-1.3162,5.2662997,0.05734,-0.069504,-0.843047,0.530237,,
1.59057E+12,-59,-91,-82,-81,0.2943,-1.7358999,5.3508997,0.053921,-0.070893,-0.840886,0.533831,,
1.59057E+12,-59,-91,-82,-81,0.33339998,-1.7211,5.7767997,0.047388,-0.066369,-0.841921,0.533402,,
1.59057E+12,-59,-91,-82,-81,0.33339998,-1.7211,5.7767997,0.047388,-0.066369,-0.841921,0.533402,,
1.59057E+12,-59,-91,-82,-81,-0.44689998,-1.7306999,4.8357,0.049046,-0.065280996,-0.840148,0.536174,,
1.59057E+12,-59,-91,-82,-81,-0.5613,-1.2667999,2.3607,0.05218,-0.061289,-0.83946,0.537426,,
1.59057E+12,-59,-91,-82,-81,-0.2681,-0.9375,-0.5627,0.057832,-0.063833,-0.836351,0.541384,,
1.59057E+12,-59,-91,-82,-81,-0.2681,-0.9375,-0.5627,0.057832,-0.063833,-0.836351,0.541384,,
1.59057E+12,-59,-91,-82,-81,-0.1859,-0.7219,-1.9828,0.061531,-0.065,-0.834448,0.543769,,
1.59057E+12,-59,-91,-82,-81,-0.3867,-0.6296,-1.5802,0.061332,-0.065411,-0.83228,0.547054,,
1.59057E+12,-59,-91,-82,-81,-0.6123,-0.68119997,-1.2472999,0.06122,-0.061384,-0.831734,0.548362,,
1.59057E+12,-59,-91,-82,-81,-0.74759996,-0.88079995,-1.0722,0.059218,-0.058621,-0.830244,0.551135,,
1.59057E+12,-59,-91,-82,-81,-0.74759996,-0.88079995,-1.0722,0.059218,-0.058621,-0.830244,0.551135,,
1.59057E+12,-59,-91,-82,-81,-0.752,-1.0279,-0.7856,0.057351,-0.052605,-0.830647,0.551333,,
1.59057E+12,-59,-91,-82,-81,-0.61509997,-1.0397,-0.26479998,0.054039,-0.051852,-0.829421,0.553579,,
1.59057E+12,-59,-91,-82,-81,-0.3457,-0.9651,-0.2303,0.049906,-0.048785,-0.829395,0.554285,,
1.59057E+12,-59,-91,-82,-81,-0.3484,-0.9658,-1.049,0.052135,-0.049066,-0.826675,0.558106,,
1.59057E+12,-59,-91,-82,-81,-0.1157,-0.686,-2.1028,0.055374,-0.048304,-0.824681,0.560804,,
1.59057E+12,-59,-91,-82,-81,-0.1105,-0.4499,-3.0333,0.058672,-0.050141,-0.821271,0.565294,,
1.59057E+12,-59,-91,-82,-81,0.0425,-0.1963,-3.4148,0.063018,-0.055044,-0.81744,0.56990397,,
1.59057E+12,-59,-91,-82,-81,0.0425,-0.1963,-3.4148,0.063018,-0.055044,-0.81744,0.56990397,,
1.59057E+12,-59,-91,-82,-81,0.29979998,0.211,-3.0444999,0.063359,-0.058037,-0.814213,0.574171,,
1.59057E+12,-59,-91,-82,-81,-0.041699998,0.1259,-3.0177999,0.067508,-0.064701,-0.81080097,0.577803,,
1.59057E+12,-59,-91,-82,-81,-0.4324,0.0709,-3.244,0.067879,-0.06783,-0.808105,0.581168,,
1.59057E+12,-59,-91,-82,-81,-0.4324,0.0709,-3.244,0.067879,-0.06783,-0.808105,0.581168,,
1.59057E+12,-59,-91,-82,-81,-0.5115,0.297,-3.0760999,0.074339,-0.072393,-0.804093,0.585377,,
1.59057E+12,-59,-91,-82,-81,-0.1779,0.6958,-2.5860999,0.073571,-0.073063,-0.801316,0.589187,,
1.59057E+12,-59,-91,-82,-81,0.2553,0.75479996,-1.966,0.075793,-0.078247,-0.797434,0.593491,,
1.59057E+12,-59,-91,-82,-81,0.3638,0.802,-1.5706999,0.074059,-0.077688,-0.795225,0.596737,,
1.59057E+12,-59,-91,-82,-81,0.3638,0.802,-1.5706999,0.074059,-0.077688,-0.795225,0.596737,,
1.59057E+12,-59,-91,-82,-81,-0.024799999,0.7572,-1.2307999,0.076403,-0.080689,-0.792805,0.599258,,
1.59057E+12,-59,-91,-82,-81,-0.20529999,0.9453,-1.0735999,0.074798,-0.079184,-0.791127,0.601874,,
1.59057E+12,-59,-91,-82,-81,0.1524,1.0843999,-0.9194,0.076938,-0.082499,-0.788356,0.604787,,
1.59057E+12,-57,-85,-89,-83,0.1951,1.2836,-0.6591,0.074576,-0.080223,-0.786748,0.607478,,
1.59057E+12,-57,-85,-89,-83,0.1951,1.2836,-0.6591,0.074576,-0.080223,-0.786748,0.607478,,
1.59057E+12,-57,-85,-89,-83,-0.024699999,1.0988,0.2173,0.07474,-0.081253,-0.78548497,0.608953,,
1.59057E+12,-57,-85,-89,-83,-0.43359998,0.9026,1.4799,0.070325,-0.078228,-0.78461,0.610999,,
1.59057E+12,-57,-85,-89,-83,-0.43359998,0.9026,1.4799,0.070325,-0.078228,-0.78461,0.610999,,
1.59057E+12,-57,-85,-89,-83,-1.0849999,1.0734999,3.1715,0.069825,-0.077053,-0.784465,0.611393,,
1.59057E+12,-57,-85,-89,-83,-1.0849999,1.0734999,3.1715,0.069825,-0.077053,-0.784465,0.611393,,
1.59057E+12,-57,-85,-89,-83,0.107499994,0.6831,3.0563998,0.066973,-0.077198,-0.782407,0.614323,,
1.59057E+12,-57,-85,-89,-83,0.107499994,0.6831,3.0563998,0.066973,-0.077198,-0.782407,0.614323,,
1.59057E+12,-57,-85,-89,-83,1.9387,0.40469998,2.4411,0.061544,-0.082359,-0.781112,0.615866,,
1.59057E+12,-57,-85,-89,-83,2.5656,0.0246,3.0252,0.059496,-0.082545,-0.779267,0.618375,,
1.59057E+12,-57,-85,-89,-83,2.5656,0.0246,3.0252,0.059496,-0.082545,-0.779267,0.618375,,
1.59057E+12,-57,-85,-89,-83,1.2637,-1.3431,4.3847,0.050924,-0.077967,-0.78314,0.614832,,
1.59057E+12,-57,-85,-89,-83,1.2637,-1.3431,4.3847,0.050924,-0.077967,-0.78314,0.614832,,
1.59057E+12,-57,-85,-89,-83,0.9356,-1.7306,4.8812,0.048208,-0.075255,-0.785017,0.612993,,
1.59057E+12,-57,-85,-89,-83,0.9356,-1.7306,4.8812,0.048208,-0.075255,-0.785017,0.612993,,
1.59057E+12,-57,-85,-89,-83,1.818,-1.5922999,4.1128,0.038625,-0.072936,-0.790059,0.607449,,
1.59057E+12,-57,-85,-89,-83,1.9267999,-1.7559999,2.7198,0.038284,-0.07293,-0.79243,0.604374,,
1.59057E+12,-57,-85,-89,-83,1.9267999,-1.7559999,2.7198,0.038284,-0.07293,-0.79243,0.604374,,
1.59057E+12,-57,-85,-89,-83,1.2968999,-1.8283,1.5504,0.030381,-0.068852,-0.798602,0.597134,,
1.59057E+12,-57,-85,-89,-83,1.2968999,-1.8283,1.5504,0.030381,-0.068852,-0.798602,0.597134,,
1.59057E+12,-57,-85,-89,-83,1.0253,-1.6466,0.7898,0.029577,-0.067154,-0.80107397,0.59405,,
1.59057E+12,-57,-85,-89,-83,0.8515,-1.2434,-0.1574,0.022863,-0.063742,-0.805943,0.588106,,
1.59057E+12,-57,-85,-89,-83,0.8515,-1.2434,-0.1574,0.022863,-0.063742,-0.805943,0.588106,,
1.59057E+12,-57,-85,-89,-83,1.0277,-0.7909,-0.72249997,0.020748,-0.062015,-0.807746,0.585891,,
1.59057E+12,-57,-85,-89,-83,1.0440999,-0.46789998,-0.29799998,0.014373,-0.060919,-0.811472,0.581029,,
1.59057E+12,-57,-85,-89,-83,1.0440999,-0.46789998,-0.29799998,0.014373,-0.060919,-0.811472,0.581029,,
1.59057E+12,-57,-85,-89,-83,0.5581,-0.37649998,-0.24419999,0.01302,-0.059086,-0.814255,0.577344,,
1.59057E+12,-57,-85,-89,-83,0.5581,-0.37649998,-0.24419999,0.01302,-0.059086,-0.814255,0.577344,,
1.59057E+12,-57,-85,-89,-83,-0.023699999,-0.2952,-0.8943,0.01232,-0.05802,-0.817353,0.573075,,
1.59057E+12,-57,-85,-89,-83,-0.4183,-0.2521,-1.4035,0.012146,-0.058391,-0.819785,0.569557,,
1.59057E+12,-57,-85,-89,-83,-0.4183,-0.2521,-1.4035,0.012146,-0.058391,-0.819785,0.569557,,
1.59057E+12,-57,-85,-89,-83,-0.5221,-0.10349999,-1.6851,0.014414,-0.05906,-0.821974,0.566269,,
1.59057E+12,-57,-85,-89,-83,-0.5744,0.0903,-1.8884,0.014751,-0.060116,-0.823397,0.564079,,
1.59057E+12,-57,-85,-89,-83,-0.4486,0.2285,-1.9775,0.018773,-0.06275,-0.823985,0.562812,,
1.59057E+12,-57,-85,-89,-83,-0.3676,0.4177,-2.12,0.01984,-0.064245,-0.82463497,0.561654,,
1.59057E+12,-57,-85,-89,-83,-0.3676,0.4177,-2.12,0.01984,-0.064245,-0.82463497,0.561654,,
1.59057E+12,-57,-85,-89,-83,-0.3461,0.4326,-2.1232,0.025323,-0.068691,-0.824802,0.560661,,
1.59057E+12,-57,-85,-89,-83,-0.311,0.6006,-2.3241,0.027025,-0.069874,-0.825025,0.560108,,
1.59057E+12,-57,-85,-89,-83,-0.137,0.5882,-2.7405,0.033875,-0.075734,-0.824452,0.559816,,
1.59057E+12,-57,-85,-89,-83,0.0742,0.7112,-2.7257,0.035827998,-0.0765,-0.824934,0.558879,,
1.59057E+12,-57,-85,-89,-83,0.0742,0.7112,-2.7257,0.035827998,-0.0765,-0.824934,0.558879,,
1.59057E+12,-57,-85,-89,-83,0.1059,0.69949996,-1.8225,0.03971,-0.081298,-0.825042,0.557779,,
1.59057E+12,-57,-85,-89,-83,-0.0186,0.7676,-1.1855,0.040524,-0.080749,-0.826098,0.55623597,,
1.59057E+12,-57,-85,-89,-83,-0.0064,0.8394,-1.4692999,0.04635,-0.083938,-0.826128,0.55526197,,
1.59057E+12,-57,-85,-89,-83,-0.0064,0.8394,-1.4692999,0.04635,-0.083938,-0.826128,0.55526197,,
1.59057E+12,-57,-85,-89,-83,-0.100999996,1.0874,-1.9415,0.049258,-0.0818,-0.826638,0.554572,,
1.59057E+12,-57,-85,-89,-83,-0.2155,1.2006999,-1.6879,0.057255,-0.085251,-0.825805,0.554526,,
1.59057E+12,-57,-85,-89,-83,-0.4707,1.4290999,-0.802,0.05836,-0.082504,-0.826221,0.554207,,
1.59057E+12,-57,-85,-89,-83,-0.49199998,1.2742,-0.3319,0.064919,-0.083487,-0.826007,0.553649,,
1.59057E+12,-57,-85,-89,-83,-0.49199998,1.2742,-0.3319,0.064919,-0.083487,-0.826007,0.553649,,
1.59057E+12,-57,-85,-89,-83,-0.7247,1.1629,0.073,0.065696,-0.080732,-0.825977,0.55401,,
1.59057E+12,-57,-85,-89,-83,-0.8129,1.096,1.2797999,0.070966996,-0.079539,-0.825665,0.553997,,
1.59057E+12,-57,-85,-89,-83,-1.3215,1.1278,2.3855999,0.073499,-0.076419,-0.824348,0.556064,,
1.59057E+12,-57,-85,-89,-83,-1.8369,1.3654,2.4617999,0.083926,-0.07469,-0.822114,0.558126,,
1.59057E+12,-57,-85,-89,-83,-1.8369,1.3654,2.4617999,0.083926,-0.07469,-0.822114,0.558126,,
1.59057E+12,-57,-85,-89,-83,-1.3531,0.4603,1.8133999,0.087528,-0.073513,-0.819611,0.561401,,
1.59057E+12,-57,-85,-89,-83,-1.4302,0.0058,2.2045,0.089771,-0.070334,-0.819338,0.561852,,
1.59057E+12,-57,-85,-89,-83,-1.5849999,-0.8663,4.4923,0.085784,-0.069223,-0.818295,0.564128,,
1.59057E+12,-57,-85,-89,-83,-0.7601,-1.3812,5.832,0.079978,-0.063741,-0.820108,0.562993,,
1.59057E+12,-57,-85,-89,-83,-0.7601,-1.3812,5.832,0.079978,-0.063741,-0.820108,0.562993,,
1.59057E+12,-57,-85,-89,-83,-0.6134,-1.6050999,5.1066,0.080563,-0.063103,-0.818014,0.56602,,
1.59057E+12,-57,-85,-89,-83,-0.53209996,-1.3741,3.2126,0.080558,-0.058464,-0.818309,0.566093,,
1.59057E+12,-57,-85,-89,-83,-0.40609998,-1.3952,1.5343,0.082291,-0.059703,-0.816457,0.568385,,
1.59057E+12,-57,-85,-89,-83,-0.2024,-1.6043999,0.5905,0.077741,-0.056361,-0.818062,0.567056,,
1.59057E+12,-57,-85,-89,-83,-0.2024,-1.6043999,0.5905,0.077741,-0.056361,-0.818062,0.567056,,
1.59057E+12,-57,-85,-89,-83,-0.2967,-1.8549,0.5833,0.075156,-0.056613,-0.817873,0.567651,,
1.59057E+12,-57,-85,-89,-83,-0.5032,-1.7545999,0.8504,0.068626,-0.047549,-0.81969297,0.566684,,
1.59057E+12,-57,-85,-89,-83,-0.4892,-1.4455,0.6645,0.067964,-0.043333,-0.818804,0.568385,,
1.59057E+12,-57,-85,-89,-83,-0.4892,-1.4455,0.6645,0.067964,-0.043333,-0.818804,0.568385,,
1.59057E+12,-57,-85,-89,-83,-0.1427,-0.7439,-0.41579998,0.06778,-0.036257,-0.817208,0.571193,,
1.59057E+12,-57,-85,-89,-83,0.1003,-0.4328,-1.8234999,0.070392,-0.034414,-0.814656,0.57462597,,
1.59057E+12,-57,-85,-89,-83,0.12539999,-0.3175,-3.0913,0.072442,-0.035353,-0.811691,0.578497,,
1.59057E+12,-57,-85,-89,-83,-0.0376,-0.3326,-2.8264,0.071429,-0.037468,-0.809526,0.581515,,
1.59057E+12,-57,-85,-89,-83,-0.31309998,-0.44829997,-2.3762999,0.071087,-0.037406,-0.807075,0.584958,,
1.59057E+12,-57,-85,-89,-83,-0.31309998,-0.44829997,-2.3762999,0.071087,-0.037406,-0.807075,0.584958,,
1.59057E+12,-57,-85,-89,-83,-0.28509998,-0.4107,-2.3467,0.070715,-0.038215,-0.804621,0.588321,,
1.59057E+12,-57,-85,-89,-83,0.2566,-0.023799999,-2.6423,0.072259,-0.040865,-0.80014,0.59404,,
1.59057E+12,-57,-85,-89,-83,0.63409996,0.25059998,-2.7245,0.072995,-0.043235,-0.79678,0.598283,,
1.59057E+12,-57,-85,-89,-83,0.6605,0.3676,-2.6582,0.073946,-0.051101,-0.791544,0.604465,,
1.59057E+12,-57,-85,-89,-83,0.6605,0.3676,-2.6582,0.073946,-0.051101,-0.791544,0.604465,,
1.59057E+12,-57,-85,-89,-83,0.5002,0.45009997,-2.7505999,0.073843,-0.053956,-0.78893,0.607637,,
1.59057E+12,-57,-85,-89,-83,0.3691,0.3375,-2.5363998,0.075621,-0.059733998,-0.78489697,0.612085,,
1.59057E+12,-57,-85,-89,-83,0.5036,0.4495,-1.9703,0.073939,-0.060704,-0.783444,0.614053,,
1.59057E+12,-57,-85,-89,-83,0.64169997,0.4655,-1.4531,0.072713,-0.065038,-0.781195,0.616617,,
1.59057E+12,-57,-85,-89,-83,0.64169997,0.4655,-1.4531,0.072713,-0.065038,-0.781195,0.616617,,
1.59057E+12,-57,-85,-89,-83,0.49609998,0.592,-1.0654,0.071058,-0.065101,-0.780691,0.617441,,
1.59057E+12,-57,-85,-89,-83,0.49609998,0.592,-1.0654,0.071058,-0.065101,-0.780691,0.617441,,
1.59057E+12,-57,-85,-89,-83,0.22819999,0.57019997,-0.7543,0.071208,-0.067669,-0.779356,0.618832,,
1.59057E+12,-57,-85,-89,-83,0.2561,0.6339,-0.7967,0.070299,-0.067421,-0.779262,0.619082,,
1.59057E+12,-57,-85,-89,-83,0.2561,0.6339,-0.7967,0.070299,-0.067421,-0.779262,0.619082,,
1.59057E+12,-57,-85,-89,-83,0.2339,0.7599,-1.2047,0.072215,-0.070491,-0.77764,0.620556,,
1.59057E+12,-57,-85,-89,-83,0.0286,0.7851,-1.2803999,0.071106,-0.069060996,-0.777816,0.620625,,
1.59057E+12,-57,-85,-89,-83,0.0286,0.7851,-1.2803999,0.071106,-0.069060996,-0.777816,0.620625,,
1.59057E+12,-57,-85,-89,-83,-0.0872,0.7617,-0.90099996,0.07236,-0.070228,-0.776681,0.621769,,
1.59057E+12,-57,-85,-89,-83,-0.0021,0.84599996,-0.0672,0.069986,-0.069147,-0.776954,0.621821,,
1.59057E+12,-57,-85,-89,-83,-0.0021,0.84599996,-0.0672,0.069986,-0.069147,-0.776954,0.621821,,
1.59057E+12,-57,-85,-89,-83,0.0713,0.8889,0.43719998,0.069538,-0.071191,-0.77602,0.622807,,
1.59057E+12,-57,-85,-89,-83,0.072799996,0.8183,1.1782,0.067085996,-0.071983,-0.77595997,0.623059,,
1.59057E+12,-57,-85,-89,-83,-0.3561,1.3175,1.8195,0.068027,-0.075826,-0.774419,0.624417,,
1.59057E+12,-57,-85,-89,-83,-0.3561,1.3175,1.8195,0.068027,-0.075826,-0.774419,0.624417,,
1.59057E+12,-57,-85,-89,-83,0.9583,0.4919,2.1448998,0.064644,-0.079324,-0.773344,0.625673,,
1.59057E+12,-57,-85,-89,-83,1.8807,0.3683,2.3990998,0.055978,-0.085422,-0.773734,0.625223,,
1.59057E+12,-57,-85,-89,-83,1.8141999,-0.4332,3.546,0.050335,-0.085859,-0.775594,0.623335,,
1.59057E+12,-57,-85,-89,-83,0.8824,-1.3822,5.0471997,0.039548,-0.079915,-0.781201,0.617878,,
1.59057E+12,-57,-85,-89,-83,0.8824,-1.3822,5.0471997,0.039548,-0.079915,-0.781201,0.617878,,
1.59057E+12,-57,-85,-89,-83,1.1398,-1.7942,5.4238,0.034957,-0.076992,-0.784602,0.614205,,
1.59057E+12,-57,-85,-89,-83,1.4587,-2.0967,5.718,0.023667,-0.071353,-0.791088,0.607064,,
1.59057E+12,-57,-85,-89,-83,0.7323,-2.3072999,5.0113,0.02157,-0.071808,-0.794564,0.60253197,,
1.59057E+12,-57,-85,-89,-83,0.0642,-2.0198,2.3497999,0.017773,-0.067874,-0.800327,0.595443,,
1.59057E+12,-57,-85,-89,-83,0.16219999,-1.5396999,-0.1318,0.02111,-0.07031,-0.80245,0.592185,,
1.59057E+12,-57,-85,-89,-83,0.16219999,-1.5396999,-0.1318,0.02111,-0.07031,-0.80245,0.592185,,
1.59057E+12,-57,-85,-89,-83,0.1504,-1.056,-1.556,0.020677,-0.06964,-0.805525,0.588091,,
1.59057E+12,-57,-85,-89,-83,0.7104,-0.4163,-1.1815,0.02148,-0.070085,-0.806873,0.586158,,
1.59057E+12,-57,-85,-89,-83,0.7395,-0.0705,-1.0532,0.018871,-0.071111,-0.808532,0.583833,,
1.59057E+12,-57,-85,-89,-83,0.45619997,-0.1188,-1.3771,0.020039,-0.070677,-0.811536,0.579665,,
1.59057E+12,-57,-85,-89,-83,0.45619997,-0.1188,-1.3771,0.020039,-0.070677,-0.811536,0.579665,,
1.59057E+12,-57,-85,-89,-83,-0.0866,-0.296,-1.8575,0.021084,-0.070447,-0.81432897,0.575725,,
1.59057E+12,-57,-85,-89,-83,-0.5348,-0.37269998,-2.1408,0.022605,-0.070359,-0.817227,0.571557,,
1.59057E+12,-57,-85,-89,-83,-0.5348,-0.37269998,-2.1408,0.022605,-0.070359,-0.817227,0.571557,,
1.59057E+12,-57,-85,-89,-83,-0.7608,-0.3019,-2.2402,0.02694,-0.06833,-0.819375,0.568532,,
1.59057E+12,-57,-85,-89,-83,-0.7608,-0.3019,-2.2402,0.02694,-0.06833,-0.819375,0.568532,,
1.59057E+12,-57,-85,-89,-83,-0.89559996,-0.1989,-2.1718,0.028234,-0.067684,-0.820946,0.566275,,
1.59057E+12,-57,-85,-89,-83,-0.5477,0.0552,-1.8625,0.03269,-0.067696,-0.82144797,0.565305,,
1.59057E+12,-57,-85,-89,-83,-0.5477,0.0552,-1.8625,0.03269,-0.067696,-0.82144797,0.565305,,
1.59057E+12,-57,-85,-89,-83,-0.1059,0.2649,-1.8592,0.034598,-0.067968,-0.822214,0.564044,,
1.59057E+12,-57,-85,-89,-83,-0.1059,0.2649,-1.8592,0.034598,-0.067968,-0.822214,0.564044,,
1.59057E+12,-57,-85,-89,-83,0.083,0.3797,-2.1659,0.039137,-0.071747,-0.822088,0.563463,,
1.59057E+12,-57,-85,-89,-83,0.0098,0.32729998,-2.3293,0.041131,-0.0718,-0.823056,0.561899,,
1.59057E+12,-57,-85,-89,-83,0.0098,0.32729998,-2.3293,0.041131,-0.0718,-0.823056,0.561899,,
1.59057E+12,-57,-85,-89,-83,-0.120699994,0.2531,-2.0426,0.04555,-0.073403,-0.823471,0.560742,,
1.59057E+12,-57,-85,-89,-83,-0.1364,0.2902,-1.6502999,0.04769,-0.072071,-0.824693,0.558937,,
